order,id,date,time,title,url,visitCount,typedCount,transition
299,165731,5/4/2024,22:32:20,"Após cheia do Guaíba, baratas invadem ruas de Porto Alegre - Estado de Minas",https://www.em.com.br/nacional/2024/05/6850976-apos-cheia-do-guaiba-baratas-invadem-ruas-de-porto-alegre.html,1,0,auto_bookmark
300,165732,5/4/2024,22:29:51,Serpro convoca 602 novos talentos para impulsionar tecnologia,https://oantagonista.com.br/brasil/serpro-convoca-602-novos-talentos-para-impulsionar-tecnologia/,1,0,auto_bookmark
301,165710,5/4/2024,22:29:09,frango no pote - Pesquisa Google,https://www.google.com/search?q=frango+no+pote&oq=frango+no+pote&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDYyOTNqMGo3qAIPsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,1,0,reload
302,165718,5/4/2024,19:32:26,Só 3 deputadas gaúchas enviaram verba para prevenção de desastres - Sul 21,https://sul21.com.br/noticias/politica/2024/05/so-3-deputadas-gauchas-enviaram-verba-para-prevencao-de-desastres/,1,0,link
303,165716,5/4/2024,18:10:16,(226) OS MELHORES VÍDEOS DO ENALDINHO! (1 HORA DE SHORTS) - YouTube,https://www.youtube.com/watch?v=gJqBrCo8Xbs,1,0,link
304,153472,5/4/2024,18:10:16,(222) YouTube,https://www.youtube.com/,68,0,link
305,153472,5/4/2024,18:09:38,(222) YouTube,https://www.youtube.com/,68,0,typed
306,165715,5/4/2024,13:09:03,http://glo.bo/3Wtj5P8,https://t.co/gyZQtp5vZP,1,0,link
307,165714,5/4/2024,12:42:40,Encontre o Frango – Frango No Pote,https://frangonopote.com.br/encontre-o-frango/,1,0,link
308,165712,5/4/2024,12:42:35,Frango No Pote – Só se for agora!,https://frangonopote.com.br/,2,0,link
309,165711,5/4/2024,12:42:33,Frango No Pote – Landing Page – Frango No Pote,https://frangonopote.com.br/landingpage/,2,0,link
310,165713,5/4/2024,12:41:42,Takeout – Frango No Pote,https://frangonopote.com.br/takeout/,1,0,link
311,165711,5/4/2024,12:33:48,Frango No Pote – Landing Page – Frango No Pote,https://frangonopote.com.br/landingpage/,2,0,link
312,165712,5/4/2024,12:33:45,Frango No Pote – Só se for agora!,https://frangonopote.com.br/,2,0,link
313,165710,5/4/2024,12:33:26,frango no pote - Pesquisa Google,https://www.google.com/search?q=frango+no+pote&oq=frango+no+pote&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDYyOTNqMGo3qAIPsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,1,0,generated
314,165595,5/4/2024,11:30:20,Cancelamentos em massa de planos de saúde coletivos e empresariais - Espaço Vital,https://www.espacovital.com.br/noticias/cancelamentos-em-massa-de-planos-de-saude-coletivos-e-empresariais-29-04-2024,1,0,reload
315,165707,5/4/2024,11:30:19,maanaim df - Pesquisa Google,https://www.google.com/search?q=manaim+df&oq=mana&gs_lcrp=EgZjaHJvbWUqBggBEEUYOzIGCAAQRRg5MgYIARBFGDsyBggCEEUYO9IBCDM1NDVqMGo0qAIBsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,2,0,generated
316,165709,5/4/2024,11:30:14,Login | Admin Owndomain,https://www.maanaimburger.com.br/admin/login,1,0,reload
317,165707,5/4/2024,11:30:01,maanaim df - Pesquisa Google,https://www.google.com/search?q=manaim+df&oq=mana&gs_lcrp=EgZjaHJvbWUqBggBEEUYOzIGCAAQRRg5MgYIARBFGDsyBggCEEUYO9IBCDM1NDVqMGo0qAIBsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,2,0,generated
318,165595,5/4/2024,11:29:49,Cancelamentos em massa de planos de saúde coletivos e empresariais - Espaço Vital,https://www.espacovital.com.br/noticias/cancelamentos-em-massa-de-planos-de-saude-coletivos-e-empresariais-29-04-2024,1,0,reload
319,165694,5/4/2024,11:12:04,"GDF diz que, em quatro anos, investimento na Saúde aumentou 62% | Metrópoles",https://www.metropoles.com/distrito-federal/em-4-anos-investimento-do-gdf-na-area-da-saude-aumentou-mais-de-62,1,0,link
320,165696,5/4/2024,11:08:12,"Em 2019, Leite cortou ou alterou quase 500 pontos do Código | Política",https://www.brasildefators.com.br/2024/05/03/em-2019-leite-cortou-ou-alterou-quase-500-pontos-do-codigo-ambiental-do-rs,1,0,link
321,165699,5/4/2024,11:03:16,"Foragido da Lesa Pátria, empresário diz estar comendo lixo nos EUA | Metrópoles",https://www.metropoles.com/distrito-federal/na-mira/foragido-da-lesa-patria-empresario-diz-estar-comendo-lixo-nos-eua,1,0,link
322,165702,5/4/2024,10:48:22,RS só recebeu uma emenda parlamentar em 7 anos para evitar desastres | Metrópoles,https://www.metropoles.com/colunas/guilherme-amado/rs-so-recebeu-uma-emenda-parlamentar-em-7-anos-para-evitar-desastres,1,0,link
323,165595,5/4/2024,10:27:12,Cancelamentos em massa de planos de saúde coletivos e empresariais - Espaço Vital,https://www.espacovital.com.br/noticias/cancelamentos-em-massa-de-planos-de-saude-coletivos-e-empresariais-29-04-2024,1,0,reload
324,165631,5/4/2024,10:27:07,50 MIL NA CONTA #49 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/50-mil-na-conta-49-78308,6,0,link
325,159222,5/4/2024,10:27:06,vickalves.com.br,https://www.vickalves.com.br/,39,0,link
326,164676,5/4/2024,10:27:05,BMW 1250 EDIÇÃO ESPECIAL 40 ANOS #2 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/bmw-1250-edicao-especial-40-anos-2-65368,5,0,link
327,165704,5/4/2024,10:27:05,vickalves.com.br,https://www.vickalves.com.br/compra/66363738e55e0114420240504,2,0,reload
328,159222,5/4/2024,10:27:04,vickalves.com.br,https://www.vickalves.com.br/,39,0,link
329,164677,5/4/2024,10:27:03,200 MIL NA CONTA #8 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/200-mil-na-conta-8-65791,5,0,link
330,165705,5/4/2024,10:26:24,vickalves.com.br,https://www.vickalves.com.br/compra/6636377e7663d548920240504,1,0,link
331,164677,5/4/2024,10:26:17,200 MIL NA CONTA #8 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/200-mil-na-conta-8-65791,5,0,link
332,159222,5/4/2024,10:26:15,vickalves.com.br,https://www.vickalves.com.br/,39,0,link
333,165704,5/4/2024,10:26:13,vickalves.com.br,https://www.vickalves.com.br/compra/66363738e55e0114420240504,2,0,reload
334,165704,5/4/2024,10:25:13,vickalves.com.br,https://www.vickalves.com.br/compra/66363738e55e0114420240504,2,0,link
335,164676,5/4/2024,10:22:15,BMW 1250 EDIÇÃO ESPECIAL 40 ANOS #2 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/bmw-1250-edicao-especial-40-anos-2-65368,5,0,link
336,159222,5/4/2024,10:21:55,vickalves.com.br,https://www.vickalves.com.br/,39,0,link
337,165631,5/4/2024,10:21:52,50 MIL NA CONTA #49 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/50-mil-na-conta-49-78308,6,0,link
338,165706,5/4/2024,10:20:28,vickalves.com.br,https://www.vickalves.com.br/compra/6636361b860af166220240504,1,0,link
339,165631,5/4/2024,10:19:58,50 MIL NA CONTA #49 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/50-mil-na-conta-49-78308,6,0,link
340,165595,5/4/2024,10:19:57,Cancelamentos em massa de planos de saúde coletivos e empresariais - Espaço Vital,https://www.espacovital.com.br/noticias/cancelamentos-em-massa-de-planos-de-saude-coletivos-e-empresariais-29-04-2024,1,0,reload
341,165631,5/4/2024,10:07:04,50 MIL NA CONTA #49 :: vickalves.com.br,https://www.vickalves.com.br/sorteio/50-mil-na-conta-49-78308,6,0,link
342,165595,5/3/2024,22:29:38,Cancelamentos em massa de planos de saúde coletivos e empresariais - Espaço Vital,https://www.espacovital.com.br/noticias/cancelamentos-em-massa-de-planos-de-saude-coletivos-e-empresariais-29-04-2024,1,0,reload
343,165692,5/3/2024,22:28:38,DF: tutor é preso por chutar e socar cachorro em hospital veterinário | Metrópoles,https://www.metropoles.com/distrito-federal/df-tutor-e-preso-por-chutar-e-socar-cachorro-em-hospital-veterinario,1,0,link
344,160883,5/3/2024,22:15:23,Verme - Search / X,https://twitter.com/search?q=Verme&src=trend_click&vertical=trends,3,0,link
345,160441,5/3/2024,22:13:35,Ganhadores | Promoção A Páscoa de Quem Mais Entende de Páscoa e de Sonhos,https://promocaocacaushow.com.br/ganhadores,7,0,link
346,160881,5/3/2024,22:13:32,Ganhadores | Promoção A Páscoa de Quem Mais Entende de Páscoa e de Sonhos,https://promocaocacaushow.com.br/,9,0,link
347,160881,5/3/2024,22:13:31,Ganhadores | Promoção A Páscoa de Quem Mais Entende de Páscoa e de Sonhos,https://promocaocacaushow.com.br/,9,0,typed
348,127394,5/3/2024,22:12:32,Home / X,https://twitter.com/home,601,75,link
349,127394,5/3/2024,22:12:31,Home / X,https://twitter.com/home,601,75,link
350,127394,5/3/2024,22:12:31,Home / X,https://twitter.com/home,601,75,typed
351,127955,5/3/2024,22:11:41,Consulta pública · Processo Judicial Eletrônico - 1º Grau,https://pje-consultapublica.tjdft.jus.br/consultapublica/ConsultaPublica/listView.seam,52,0,link
352,127953,5/3/2024,22:11:36,Processo Judicial Eletrônico - PJe — Tribunal de Justiça do Distrito Federal e dos Territórios,https://www.tjdft.jus.br/pje,36,0,link
353,127952,5/3/2024,22:11:34,Tribunal de Justiça do Distrito Federal e dos Territórios,https://www.tjdft.jus.br/,37,37,typed
354,138948,5/3/2024,22:11:26,Análise de Inscrição e Renovação |,http://www.fac.df.gov.br/analise-de-inscricao-e-renovacao/,44,1,link
355,129134,5/3/2024,22:11:22,fac.df.gov.br,http://www.fac.df.gov.br/,65,42,typed
356,165686,5/3/2024,22:08:56,Pesquisa Páscoa dos Sonhos,https://forms.office.com/pages/responsepage.aspx?id=d1Tc2cApIkG6Za1LPUa7vWhkhF2gEG5JtmGa5SDFvGFUMk4wQ0cxNEExMTNXNDY5UFRMRFQ5OUoyRC4u&utm_source=marketingcloud%2cmarketingcloud&utm_medium=email%2cemail&utm_campaign=03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H%2c03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H+&utm_term=https%3a%2f%2fforms.office.com%2fr%2fcYGgDaXRR1%2c&utm_id=139029%2c008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_id=11882429&utm_content=67759&sfmc_activityid=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_journey_id=008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_journey_name=30500242P_SEP_SEPQSAOCSANOOH_SNE_G_691H&sfmc_activity_id=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_activity_name=30500242P_SEP_SEPQSAOCDASOOSHNSOE_GN6_1_H9+&sfmc_asset_id=67759&sfmc_channel=email,4,0,link
357,165686,5/3/2024,22:08:52,Pesquisa Páscoa dos Sonhos,https://forms.office.com/pages/responsepage.aspx?id=d1Tc2cApIkG6Za1LPUa7vWhkhF2gEG5JtmGa5SDFvGFUMk4wQ0cxNEExMTNXNDY5UFRMRFQ5OUoyRC4u&utm_source=marketingcloud%2cmarketingcloud&utm_medium=email%2cemail&utm_campaign=03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H%2c03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H+&utm_term=https%3a%2f%2fforms.office.com%2fr%2fcYGgDaXRR1%2c&utm_id=139029%2c008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_id=11882429&utm_content=67759&sfmc_activityid=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_journey_id=008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_journey_name=30500242P_SEP_SEPQSAOCSANOOH_SNE_G_691H&sfmc_activity_id=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_activity_name=30500242P_SEP_SEPQSAOCDASOOSHNSOE_GN6_1_H9+&sfmc_asset_id=67759&sfmc_channel=email,4,0,auto_toplevel
358,151037,5/3/2024,22:08:15,Painel,https://ufprvirtual.ufpr.br/my/,155,17,link
359,158434,5/3/2024,22:08:08,Curso: IAA005 - Estatística Aplicada II (Turma 2024),https://ufprvirtual.ufpr.br/course/view.php?id=30834,26,1,link
360,151037,5/3/2024,22:08:04,Painel,https://ufprvirtual.ufpr.br/my/,155,17,link
361,165690,5/3/2024,22:08:01,IAA005-EST2-2024: Entrega até 19/05/2024 as 23:30hs,https://ufprvirtual.ufpr.br/mod/assign/view.php?id=1178551&action=view,1,0,form_submit
362,165689,5/3/2024,22:07:50,IAA005-EST2-2024: Entrega até 19/05/2024 as 23:30hs - Editar envio,https://ufprvirtual.ufpr.br/mod/assign/view.php?id=1178551&action=editsubmission,1,0,form_submit
363,165419,5/3/2024,22:07:47,IAA005-EST2-2024: Entrega até 19/05/2024 as 23:30hs,https://ufprvirtual.ufpr.br/mod/assign/view.php?id=1178551,2,0,link
364,158434,5/3/2024,22:07:38,Curso: IAA005 - Estatística Aplicada II (Turma 2024),https://ufprvirtual.ufpr.br/course/view.php?id=30834,26,1,link
365,151037,5/3/2024,22:07:22,Painel,https://ufprvirtual.ufpr.br/my/,155,17,link
366,165688,5/3/2024,22:00:51,ChatGPT,https://chatgpt.com/,1,0,form_submit
367,165687,5/3/2024,22:00:47,,https://chat.openai.com/domain_migration?next=https%3A%2F%2Fchatgpt.com%2F,1,0,form_submit
368,104790,5/3/2024,22:00:46,ChatGPT,https://chat.openai.com/,17,5,typed
369,165677,5/3/2024,22:00:26,Histórico Google | Google AI Studio,https://aistudio.google.com/app/prompts/new_chat,7,0,link
370,160831,5/3/2024,21:58:00,Curso: IAA006 - Arquitetura de Dados (Turma 2024),https://ufprvirtual.ufpr.br/course/view.php?id=30836,13,0,link
371,151037,5/3/2024,21:57:56,Painel,https://ufprvirtual.ufpr.br/my/,155,17,form_submit
372,150940,5/3/2024,21:57:53,UFPR Virtual - o Moodle oficial: Acesso ao site,https://ufprvirtual.ufpr.br/login/index.php,127,0,form_submit
373,150748,5/3/2024,21:57:45,UFPR Virtual - o Moodle oficial: Acesso ao site,https://ufprvirtual.ufpr.br/login/?lang=pt_br,23,0,auto_bookmark
374,165686,5/3/2024,21:47:27,Pesquisa Páscoa dos Sonhos,https://forms.office.com/pages/responsepage.aspx?id=d1Tc2cApIkG6Za1LPUa7vWhkhF2gEG5JtmGa5SDFvGFUMk4wQ0cxNEExMTNXNDY5UFRMRFQ5OUoyRC4u&utm_source=marketingcloud%2cmarketingcloud&utm_medium=email%2cemail&utm_campaign=03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H%2c03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H+&utm_term=https%3a%2f%2fforms.office.com%2fr%2fcYGgDaXRR1%2c&utm_id=139029%2c008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_id=11882429&utm_content=67759&sfmc_activityid=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_journey_id=008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_journey_name=30500242P_SEP_SEPQSAOCSANOOH_SNE_G_691H&sfmc_activity_id=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_activity_name=30500242P_SEP_SEPQSAOCDASOOSHNSOE_GN6_1_H9+&sfmc_asset_id=67759&sfmc_channel=email,4,0,link
375,165686,5/3/2024,21:47:23,Pesquisa Páscoa dos Sonhos,https://forms.office.com/pages/responsepage.aspx?id=d1Tc2cApIkG6Za1LPUa7vWhkhF2gEG5JtmGa5SDFvGFUMk4wQ0cxNEExMTNXNDY5UFRMRFQ5OUoyRC4u&utm_source=marketingcloud%2cmarketingcloud&utm_medium=email%2cemail&utm_campaign=03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H%2c03052024_PES_PESQPASCOADOSSONHOS_ENG_6_19H+&utm_term=https%3a%2f%2fforms.office.com%2fr%2fcYGgDaXRR1%2c&utm_id=139029%2c008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_id=11882429&utm_content=67759&sfmc_activityid=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_journey_id=008dbd9a-e562-4abb-81b1-1aa62fc8e8cc&sfmc_journey_name=30500242P_SEP_SEPQSAOCSANOOH_SNE_G_691H&sfmc_activity_id=46169462-bd99-473e-bfea-cf80b1d46bb9&sfmc_activity_name=30500242P_SEP_SEPQSAOCDASOOSHNSOE_GN6_1_H9+&sfmc_asset_id=67759&sfmc_channel=email,4,0,auto_toplevel
376,165683,5/3/2024,21:24:20,Aula Síncrona 1 - parte 2 - ESTATÍSTICA II.mp4,https://ufprbr0.sharepoint.com/sites/IAA2-IntelignciaArtificialAplicada-EaD/_layouts/15/stream.aspx?id=%2Fsites%2FIAA2%2DIntelignciaArtificialAplicada%2DEaD%2FDocumentos%20Compartilhados%2FGeneral%2FIAA005%20%2D%20EST2%2Faulas%20s%C3%ADncronas%2FAula%20S%C3%ADncrona%201%20%2D%20parte%202%20%2D%20ESTAT%C3%8DSTICA%20II%2Emp4&ga=1&referrer=StreamWebApp%2EWeb&referrerScenario=AddressBarCopied%2Eview%2E9f1160c3%2D51eb%2D4dff%2D909b%2D98632a26ff94,1,0,link
377,165682,5/3/2024,21:24:15,Aula Síncrona 1 - parte 2 - ESTATÍSTICA II.mp4,https://ufprbr0.sharepoint.com/sites/IAA2-IntelignciaArtificialAplicada-EaD/_layouts/15/stream.aspx?id=%2Fsites%2FIAA2%2DIntelignciaArtificialAplicada%2DEaD%2FDocumentos%20Compartilhados%2FGeneral%2FIAA005%20%2D%20EST2%2Faulas%20s%C3%ADncronas%2FAula%20S%C3%ADncrona%201%20%2D%20parte%202%20%2D%20ESTAT%C3%8DSTICA%20II%2Emp4&ga=1,1,0,link
378,158434,5/3/2024,21:24:05,Curso: IAA005 - Estatística Aplicada II (Turma 2024),https://ufprvirtual.ufpr.br/course/view.php?id=30834,26,1,link
379,151037,5/3/2024,21:24:01,Painel,https://ufprvirtual.ufpr.br/my/,155,17,form_submit
380,150748,5/3/2024,21:23:59,UFPR Virtual - o Moodle oficial: Acesso ao site,https://ufprvirtual.ufpr.br/login/?lang=pt_br,23,0,auto_bookmark
381,165678,5/3/2024,20:03:35,Get API key | Google AI Studio,https://aistudio.google.com/app/apikey,3,0,link
382,165679,5/3/2024,20:03:33,Settings | Google AI Studio,https://aistudio.google.com/app/settings,1,0,link
383,165678,5/3/2024,20:03:28,Get API key | Google AI Studio,https://aistudio.google.com/app/apikey,3,0,link
384,165678,5/3/2024,20:02:33,Get API key | Google AI Studio,https://aistudio.google.com/app/apikey,3,0,link
385,165677,5/3/2024,20:02:16,Histórico Google | Google AI Studio,https://aistudio.google.com/app/prompts/new_chat,7,0,link
386,165676,5/3/2024,20:02:13,Google AI Studio,https://aistudio.google.com/app/,1,0,link
387,165674,5/3/2024,20:02:12,google-gemini/cookbook: A collection of guides and examples for the Gemini API.,https://github.com/google-gemini/cookbook?tab=readme-ov-file,1,0,link
388,165673,5/3/2024,20:02:03,google-gemini/cookbook: A collection of guides and examples for the Gemini API.,https://github.com/google-gemini/cookbook,4,0,link
389,165673,5/3/2024,20:02:03,google-gemini/cookbook: A collection of guides and examples for the Gemini API.,https://github.com/google-gemini/cookbook,4,0,link
390,165673,5/3/2024,20:02:02,google-gemini/cookbook: A collection of guides and examples for the Gemini API.,https://github.com/google-gemini/cookbook,4,0,link
391,165673,5/3/2024,20:02:01,google-gemini/cookbook: A collection of guides and examples for the Gemini API.,https://github.com/google-gemini/cookbook,4,0,link
392,165672,5/3/2024,20:02:00,Obter uma chave de API  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/api-key?hl=pt-br,5,0,link
393,165672,5/3/2024,20:01:50,Obter uma chave de API  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/api-key?hl=pt-br,5,0,link
394,165672,5/3/2024,20:01:49,Obter uma chave de API  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/api-key?hl=pt-br,5,0,link
395,165671,5/3/2024,19:51:35,Guia de início rápido do Google AI Studio  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/ai-studio-quickstart?hl=pt-br,5,0,link
396,165666,5/3/2024,19:51:34,Google AI Studio - Pesquisa Google,https://www.google.com/search?q=Google+AI+Studio&rlz=1C1SQJL_pt-BRBR929BR929&oq=Google+AI+Studio&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRhAMgYIAhBFGEDSAQc1NjlqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,4,0,generated
397,165666,5/3/2024,19:51:31,Google AI Studio - Pesquisa Google,https://www.google.com/search?q=Google+AI+Studio&rlz=1C1SQJL_pt-BRBR929BR929&oq=Google+AI+Studio&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRhAMgYIAhBFGEDSAQc1NjlqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,4,0,generated
398,165671,5/3/2024,19:51:30,Guia de início rápido do Google AI Studio  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/ai-studio-quickstart?hl=pt-br,5,0,link
399,165672,5/3/2024,19:51:30,Obter uma chave de API  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/api-key?hl=pt-br,5,0,link
400,127393,5/3/2024,19:51:24,Caixa de entrada - marogoba@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,263,0,link
401,165672,5/3/2024,19:51:04,Obter uma chave de API  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/api-key?hl=pt-br,5,0,link
402,165671,5/3/2024,19:51:04,Guia de início rápido do Google AI Studio  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/ai-studio-quickstart?hl=pt-br,5,0,link
403,165671,5/3/2024,19:51:04,Guia de início rápido do Google AI Studio  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/ai-studio-quickstart?hl=pt-br,5,0,link
404,165671,5/3/2024,19:50:35,Guia de início rápido do Google AI Studio  |  Google AI for Developers  |  Google for Developers,https://ai.google.dev/gemini-api/docs/ai-studio-quickstart?hl=pt-br,5,0,link
405,165666,5/3/2024,19:50:10,Google AI Studio - Pesquisa Google,https://www.google.com/search?q=Google+AI+Studio&rlz=1C1SQJL_pt-BRBR929BR929&oq=Google+AI+Studio&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRhAMgYIAhBFGEDSAQc1NjlqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,4,0,link
406,165666,5/3/2024,19:50:10,Google AI Studio - Pesquisa Google,https://www.google.com/search?q=Google+AI+Studio&rlz=1C1SQJL_pt-BRBR929BR929&oq=Google+AI+Studio&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRhAMgYIAhBFGEDSAQc1NjlqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,4,0,generated
407,165645,5/3/2024,19:36:08,Gemini,https://gemini.google.com/app,7,0,link
408,165644,5/3/2024,19:36:08,‎Gemini: conversas que vão potencializar suas ideias,https://gemini.google.com/,4,2,typed
409,165645,5/3/2024,19:36:05,Gemini,https://gemini.google.com/app,7,0,link
410,165665,5/3/2024,19:33:49,"1, 2 e 3 quartil e distância interquartil: explicação e exercícios! – Insights para te ajudar na carreira em tecnologia | Blog da Trybe",https://blog.betrybe.com/estatistica/primeiro-segundo-e-terceiro-quartil/#4,1,0,link
411,165664,5/3/2024,19:33:23,"1, 2 e 3 quartil e distância interquartil: explicação e exercícios! – Insights para te ajudar na carreira em tecnologia | Blog da Trybe",https://blog.betrybe.com/estatistica/primeiro-segundo-e-terceiro-quartil/,1,0,link
412,165662,5/3/2024,19:33:20,Como calcular quartil - Pesquisa Google,https://www.google.com/search?sca_esv=aefa6caa23033a76&rlz=1C1SQJL_pt-BRBR929BR929&sxsrf=ADLYWIJvLqAMsv6Fpii5NVObq2n_A_wvEw:1714775283422&q=Como+calcular+quartil&sa=X&ved=2ahUKEwiT-Yzdw_KFAxUdgGEGHeK4AS0Q1QJ6BAhGEAE&biw=1920&bih=919&dpr=1#vhid=HuF7cXxlRoJedM&vssid=l,2,0,link
413,133136,5/3/2024,19:33:17,McAfee® WebAdvisor - Classificações de segurança do site,chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/html/site_status_block_page.html,15,0,link
414,165662,5/3/2024,19:33:07,Como calcular quartil - Pesquisa Google,https://www.google.com/search?sca_esv=aefa6caa23033a76&rlz=1C1SQJL_pt-BRBR929BR929&sxsrf=ADLYWIJvLqAMsv6Fpii5NVObq2n_A_wvEw:1714775283422&q=Como+calcular+quartil&sa=X&ved=2ahUKEwiT-Yzdw_KFAxUdgGEGHeK4AS0Q1QJ6BAhGEAE&biw=1920&bih=919&dpr=1#vhid=HuF7cXxlRoJedM&vssid=l,2,0,link
415,165661,5/3/2024,19:33:05,Como calcular quartil - Pesquisa Google,https://www.google.com/search?sca_esv=aefa6caa23033a76&rlz=1C1SQJL_pt-BRBR929BR929&sxsrf=ADLYWIJvLqAMsv6Fpii5NVObq2n_A_wvEw:1714775283422&q=Como+calcular+quartil&sa=X&ved=2ahUKEwiT-Yzdw_KFAxUdgGEGHeK4AS0Q1QJ6BAhGEAE&biw=1920&bih=919&dpr=1,2,0,link
416,165661,5/3/2024,19:33:04,Como calcular quartil - Pesquisa Google,https://www.google.com/search?sca_esv=aefa6caa23033a76&rlz=1C1SQJL_pt-BRBR929BR929&sxsrf=ADLYWIJvLqAMsv6Fpii5NVObq2n_A_wvEw:1714775283422&q=Como+calcular+quartil&sa=X&ved=2ahUKEwiT-Yzdw_KFAxUdgGEGHeK4AS0Q1QJ6BAhGEAE&biw=1920&bih=919&dpr=1,2,0,link
417,165660,5/3/2024,19:33:00,formula quartil de uma amostra - Pesquisa Google,https://www.google.com/search?q=formula+quartil+de+uma+amostra&rlz=1C1SQJL_pt-BRBR929BR929&oq=formula+quartil+de+uma+amostra&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDg3OTBqMGo0qAIAsAIA&sourceid=chrome&ie=UTF-8#ip=1,1,0,link
418,165649,5/3/2024,19:32:51,formula quartil de uma amostra - Pesquisa Google,https://www.google.com/search?q=formula+quartil+de+uma+amostra&rlz=1C1SQJL_pt-BRBR929BR929&oq=formula+quartil+de+uma+amostra&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDg3OTBqMGo0qAIAsAIA&sourceid=chrome&ie=UTF-8,5,0,generated
419,165658,5/3/2024,19:32:37,"Quartil Estatística - Aprenda a Calcular 1º, 2º e 3º Quartil | Responde Aí",https://www.respondeai.com.br/conteudo/probabilidade-e-estatistica/estatistica/1-2-e-3-quartil-e-distancia-interquartil/862,1,0,link
420,165649,5/3/2024,19:32:28,formula quartil de uma amostra - Pesquisa Google,https://www.google.com/search?q=formula+quartil+de+uma+amostra&rlz=1C1SQJL_pt-BRBR929BR929&oq=formula+quartil+de+uma+amostra&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDg3OTBqMGo0qAIAsAIA&sourceid=chrome&ie=UTF-8,5,0,generated
421,165657,5/3/2024,19:31:16,2_nocoes_estatistica.pdf,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://edisciplinas.usp.br/pluginfile.php/4603589/mod_resource/content/1/2_nocoes_estatistica.pdf,1,0,link
